,Links,Title,Meta-data(DESC),Internal,External,unigram,bi-gram,web-page size
62,https://www.udacity.com/course/learn-sql--nd072,Learn SQL Online - SQL Training Courses,"In this online course, you'll learn the basics of working with SQL. Learn online with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Web', 'Cloud', 'Programming', 'Engineer', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('Nanodegree', 'Program'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('MoreÂ', 'Â'), ('Programming', 'DevelopmentIntro')]",N/A
63,https://www.linkedin.com/company/udacity,N/A,N/A,no,yes,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Web', 'Cloud', 'Programming', 'Engineer', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('Nanodegree', 'Program'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('MoreÂ', 'Â'), ('Programming', 'DevelopmentIntro')]",N/A
64,https://www.udacity.com/veterans,Courses and Programs for Veterans | Udacity,Augment the skills you learned in the military with Udacity and Accenture's Veteran Technology Training Program.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Web', 'Cloud', 'Engineer', 'Programming', 'Machine', 'learn']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('Nanodegree', 'Program'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('MoreÂ', 'Â'), ('Programming', 'DevelopmentIntro')]",N/A
65,https://www.udacity.com/school-of-cloud-computing,Cloud Computing Online Courses,"Cloud computing is the foundation for the new world of software development. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Cloud', 'Web', 'Engineer', 'Programming', 'Machine', 'learn']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('Nanodegree', 'Program'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
66,https://www.udacity.com/sitemap,Sitemap | Udacity,"Advance your career with online courses in programming, data science, artificial intelligence, digital marketing, and more. Built with industry leaders.",yes,no,"['Â', 'Nanodegree', 'program', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Cloud', 'Web', 'Engineer', 'Programming', 'Machine', 'AI']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('Web', 'Developer')]",N/A
67,https://www.udacity.com/course/devops-engineer-for-microsoft-azure-nanodegree--nd082,DevOps Engineer for Microsoft Azure Online Course,Our new DevOps Engineer for Microsoft Azure online course will teach you how to develop and deploy cloud-based applications on Microsoft Azure. Learn online with Udacity.,yes,no,"['Â', 'Nanodegree', 'program', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Cloud', 'Web', 'Engineer', 'Programming', 'Machine', 'AI']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('Web', 'Developer')]",N/A
68,https://www.udacity.com/course/intro-to-self-driving-cars--nd113,Intro to Self-Driving Cars Nanodegree,This introductory program is the perfect way to start your journey.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Cloud', 'Web', 'Engineer', 'Programming', 'Machine', 'AI']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('Web', 'Developer')]",N/A
69,https://www.udacity.com/course/monetization-strategy--nd037-3,Learn Monetization Strategy,"This online program will prepare you to implement strategies to drive profitable growth for your business. Build and test pricing plans, target the right personas, and harness their full lifetime value. Learn online, with Udacity.",yes,no,"['Â', 'Nanodegree', 'program', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Cloud', 'Web', 'Engineer', 'Programming', 'Machine', 'learn']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Nanodegree', 'program'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming')]",N/A
70,https://www.udacity.com/course/robotics-software-engineer--nd209,Become a Robotics Software Engineer,"Build hands-on projects to acquire core robotics software engineering skills: ROS, Gazebo, Localization, and Path Planning. Learn online with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'learning', 'data', 'Product', 'career', 'skills', 'Science', 'Cloud', 'Web', 'Engineer', 'Programming', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('Nanodegree', 'program'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming')]",N/A
71,https://www.udacity.com/course/programming-for-data-science-nanodegree--nd104,Learn Python for Data Science Online,"Prepare for a data science career by learning the fundamental data programming tools: Python, SQL, and more. Learn online with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'skills', 'Science', 'Cloud', 'Engineer', 'Web', 'learn', 'Programming', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Data', 'Science')]",N/A
72,https://www.udacity.com/instructors/build-with-udacity,Udacity | Udacity,N/A,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Cloud', 'Engineer', 'Web', 'Programming', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Udacity', 'Career')]",N/A
73,http://status.udacity.com/,Udacity Status,Welcome to Udacity's home for real-time and historical data on system performance.,no,yes,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Cloud', 'Engineer', 'Web', 'Programming', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Developer', 'Nanodegree'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents')]",126.21875
74,https://www.udacity.com/course/full-stack-web-developer-nanodegree--nd0044,Become a Full Stack Web Developer,"Learn to design and develop powerful modern web applications that form the foundation for apps, websites and more. Learn online with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Cloud', 'Engineer', 'Programming', 'learn', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career')]",N/A
75,https://www.udacity.com/course/artificial-intelligence-nanodegree--nd889,Artificial Intelligence,"Learn essential Artificial Intelligence concepts from AI experts like Peter Norvig and Sebastian Thrun, including search, optimization, planning, pattern recognition, and more.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Cloud', 'Engineer', 'Programming', 'projects', 'learn']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career')]",N/A
76,https://www.udacity.com/course/machine-learning-engineer-nanodegree--nd009t,Become a Machine Learning Engineer,"Learn advanced machine learning techniques and algorithms on your way to becoming a machine learning engineer. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Web', 'Cloud', 'Engineer', 'Machine', 'projects', 'learn']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Product', 'Manager'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('machine', 'learning'), ('Manager', 'Nanodegree'), ('Product', 'Managers'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents')]",N/A
77,https://www.udacity.com/course/ai-for-business-leaders--nd054,Artificial Intelligence (AI) for Business Leaders,"The AI for Business Leaders Executive Program will empower you to strategically implement artificial intelligence in your organization. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Web', 'Cloud', 'Engineer', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
78,https://www.udacity.com/course/sensor-fusion-engineer-nanodegree--nd313,Become a Sensor Fusion Engineer,Learn to fuse lidar point clouds and camera images using Kalman Filters to perceive the environment around a vehicle. Learn online with Udacity.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Web', 'Cloud', 'Engineer', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
79,https://www.udacity.com/course/data-engineer-nanodegree--nd027,Data Engineering Programs - Become a Data Engineer,"Data Engineering is the foundation for the new world of Big Data. Enroll now and learn how to be a data engineer. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'I', 'Data', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'AI', 'projects', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
80,https://www.udacity.com/legal,Udacity Legal Information | Udacity,View legal information about visiting the Udacity site and participating in educational and degree programs.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
81,https://auth.udacity.com/sign-in?next=https://classroom.udacity.com,Udacity,N/A,no,yes,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'learning', 'data', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Growth', 'Product'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('Manager', 'Nanodegree'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
82,https://www.udacity.com/course/data-product-manager-nanodegree--nd030,Online Data Product Manager Training,"This online program will teach you the foundations of data product management, and ready you to start your career as a data product manager. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'AI', 'projects', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('Nanodegree', 'program'), ('Product', 'Manager'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
83,https://www.udacity.com/course/agile-software-development-nanodegree--nd144,Learn Agile Development,"This online program will teach you popular Agile frameworks such as Scrum, Kanban, and XP, and prepare you to lead Agile Software Development teams. Learn online, with Udacity.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Engineer', 'Cloud', 'AI', 'projects', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('incidents', 'reported'), ('2020', 'No')]",N/A
84,https://career-resource-center.udacity.com/,Career Resource Center,N/A,no,yes,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Engineer', 'Cloud', 'AI', 'projects', 'Machine']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('incidents', 'reported'), ('2020', 'No')]",N/A
85,https://www.udacity.com/online-learning-hub/wfh,Online Learning | Udacity,Many people are experiencing online learning for the first time. Udacity's online learning platform can help fill the education gaps.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Engineer', 'Cloud', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('incidents', 'reported'), ('2020', 'No')]",N/A
86,https://www.udacity.com/jobs,Jobs at Udacity,Join Udacity in our mission to democratize education and redefine the way professionals learn to get jobs.,yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Web', 'Engineer', 'Cloud', 'AI', 'Machine', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('incidents', 'reported'), ('2020', 'No')]",N/A
87,https://www.udacity.com/course/intro-to-machine-learning-nanodegree--nd229,Intro to Machine Learning with Pytorch Course,"Learn foundational machine learning algorithms, starting with data cleaning and supervised models. Then, move on to exploring deep and unsupervised learning.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'Machine', 'AI', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('new', 'job'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('machine', 'learning'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('Machine', 'Learning'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get')]",N/A
88,https://www.udacity.com/us,About | Udacity,"Udacity is where lifelong learners come to learn the skills they need, to land the jobs they want, to build the lives they deserve.",yes,no,"['Â', 'program', 'Nanodegree', 'Udacity', 'Data', 'I', 'Learning', 'data', 'learning', 'Product', 'career', 'Science', 'skills', 'Engineer', 'Web', 'Cloud', 'Machine', 'AI', 'projects']","[('MoreFree', 'ProgramFreeSchool'), ('ProgramFreeSchool', 'Programming'), ('MoreNew', 'ProgramNewSchool'), ('Â', 'Â'), ('Collaboration', 'WithGoogleProgram'), ('Institute', 'TechnologyProgram'), ('WithGeorgia', 'Institute'), ('Collaboration', 'WithGeorgia'), ('DetailsintermediateThis', 'course'), ('ProgramFreeSchool', 'Artificial'), ('ProgramNewSchool', 'Artificial'), ('ProgramNewSchool', 'Programming'), ('No', 'incidents'), ('Udacity', 'Career'), ('Programming', 'DevelopmentIntro'), ('helped', 'get'), ('incidents', 'reported'), ('2020', 'No'), ('AMA', 'Udacity')]",N/A
